call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
179.13287193,117,3.16,0.00060381,0.97512648,0.0881323,1880,0.00035001,-0.0109014,0.0435108,367.47,37613,0.33280647,05-04-2026,18:05,1241
120.12145727,116,3.9,0.00146018,0.94352409,0.17199049,1940,0.001252,-0.04150326,0.1344357,141.18,12063,1.22513159,05-04-2026,18:05,577
100.77595468,23,1.9299999999999997,0.00202813,0.92209427,0.2206185,1960,0.00188728,-0.06532606,0.19273949,354.89,14008,1.92742514,05-04-2026,18:05,379
81.92735907,32,3.12,0.00286793,0.88714499,0.28997516,1980,0.00280285,-0.1016613,0.26891334,133.63,12012,3.05244964,05-04-2026,18:05,207
63.89981361,530,17.35,0.00401636,0.83301452,0.37878934,2000,0.00402022,-0.1589534,0.3668541,350.39,23172,5.06332423,05-04-2026,18:05,59
47.39800102,1256,299.91,0.00536048,0.74777784,0.48346588,2020,0.00547358,-0.2479551,0.47902883,347.2600000000001,14730,8.54453812,05-04-2026,18:05,-47
32.95838985,7461,140.56,0.00659059,0.63137761,0.57099032,2040,0.00673301,-0.36551059,0.56940115,361.34000000000003,14362,14.15707837,05-04-2026,18:05,-120
21.23576388,37701,782.38,0.00717421,0.4931956,0.60395969,2060,0.00737077,-0.5086088,0.60385233,1058.1799999999998,15507,22.36815129,05-04-2026,18:05,-138
12.38581113,25160,373.84,0.00686039,0.34955397,0.56056939,2080,0.00704296,-0.65581352,0.55735772,123.68999999999998,3750,33.52323532,05-04-2026,18:05,-8
6.55684159,7620,247.66000000000003,0.00561183,0.22040937,0.44877631,2100,0.00570423,-0.78763719,0.43925153,75.83999999999999,876,47.7003219,05-04-2026,18:05,152
3.25427731,11176,196.02,0.00394884,0.12702599,0.31519779,2120,0.00387841,-0.88536592,0.29325286,5.54,426,64.34761422,05-04-2026,18:05,312
1.59308986,4666,112.91000000000003,0.00250412,0.0701456,0.20364659,2140,0.00208128,-0.95219733,0.15064369,11.32,40,82.69421298,05-04-2026,18:05,495
0.90354509,52017,517.32,0.00158202,0.04237502,0.13673095,2160,0.00024264,-0.9971823,0.01309367,2.9299999999999997,31,101.90714658,05-04-2026,18:05,688
169.37511555,132,4.5200000000000005,0.00060516,0.97723346,0.08119529,1880,0.00045862,-0.01487216,0.05649873,441.84000000000003,38168,0.43150673,05-04-2026,18:22,1295
110.84896165,116,3.9,0.00168273,0.93575475,0.18883917,1940,0.00161538,-0.05705614,0.17198712,247.17999999999998,16970,1.6996875,05-04-2026,18:22,588
91.61194932,23,2.93,0.00237566,0.9082813,0.24749975,1960,0.00229386,-0.08287119,0.22945874,405.91999999999996,18633,2.57686058,05-04-2026,18:22,385
73.22281439,32,2.12,0.00336402,0.86458555,0.32697869,1980,0.00341839,-0.13109824,0.31956486,156.47,12821,4.06995707,05-04-2026,18:22,216
55.74086664,530,17.93,0.00462793,0.7963145,0.42539044,2000,0.00467512,-0.19640059,0.41617715,347.39,23192,6.69327589,05-04-2026,18:22,72
40.15004881,1256,299.80000000000007,0.00599392,0.69823581,0.52394609,2020,0.00618036,-0.30502069,0.52614337,346.94000000000005,14730,11.02825338,05-04-2026,18:22,-32
26.89831409,7861,169.05,0.0070108,0.57010611,0.59029023,2040,0.00718447,-0.42921332,0.59007699,417.38,10158,17.82785391,05-04-2026,18:22,-102
16.70555331,40177,808.14,0.00716726,0.42700064,0.58951989,2060,0.00759564,-0.58878092,0.58429454,1064.1699999999998,16507,27.47456559,05-04-2026,18:22,-122
9.46596179,25215,416.83,0.00637366,0.28777748,0.51259087,2080,0.006496,-0.71742424,0.50816593,145.42999999999998,3651,40.24233473,05-04-2026,18:22,-11
4.8850574,5978,281.07000000000005,0.00475152,0.16941395,0.37923335,2100,0.00486204,-0.83633389,0.37109222,75.38999999999999,876,55.63848023,05-04-2026,18:22,147
2.34733536,11076,192.77000000000004,0.00321466,0.09572349,0.25543363,2120,0.00304339,-0.91870205,0.22616819,3.54,426,73.13964325,05-04-2026,18:22,306
1.13081512,4768,117.84000000000003,0.0019467,0.05124225,0.15806273,2140,0.00156666,-0.96493268,0.11624492,11.62,70,91.88694281,05-04-2026,18:22,490
0.59100666,57182,591.7600000000001,0.0011484,0.02811211,0.09688632,2160,9.948e-05,-0.9989643,0.00522573,2.9299999999999997,31,111.38009532,05-04-2026,18:22,684
165.76015793,132,4.5200000000000005,0.00072201,0.97100722,0.0988907,1880,0.00045604,-0.01417551,0.05394059,484.84000000000003,41468,0.40632046,05-04-2026,18:39,1350
107.16655967,116,3.9,0.00180507,0.93133244,0.19782198,1940,0.00170442,-0.06033746,0.17892448,260.7,16970,1.83203479,05-04-2026,18:39,631
