tick_size,contract_value,tags,contract_type,spot_price,mark_change_24h,close,turnover,product_trading_status,oi,turnover_symbol,oi_change_usd_6h,underlying_asset_symbol,turnover_usd,oi_value,oi_value_symbol,low,open,strike_price,high,symbol,timestamp,product_id,time,mark_price,size,leverage,mark_vol,volume,oi_contracts,sort_priority,ltp_change_24h,oi_value_usd,description,price_band.lower_limit,price_band.upper_limit,quotes.ask_iv,quotes.ask_size,quotes.best_ask,quotes.best_ask_mm,quotes.best_bid,quotes.best_bid_mm,quotes.bid_iv,quotes.bid_size,quotes.impact_mid_price,quotes.mark_iv,greeks.delta,greeks.gamma,greeks.rho,greeks.spot,greeks.theta,greeks.vega
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-44.2440,678.0,3104409.1559999995,operational,0.9880,USD,-63033.3900,BTC,3104409.1559999995,0.9880,BTC,199.0,1232.0,92600,1710.0,P-BTC-92600-111225,2025-12-10 22:36:41,111595,2025-12-09T22:34:10.930506855Z,712.88223633,33463.0,200,0.38183253,33.462999999999994,988,1,-44.9675,91070.9748,BTC  Put,0.1,2323.15226636,0.38824841,6479,729,729,707,707,0.37259468,9783,,0.38188969,-0.58657757,0.00028376,-0.83846156,92289,-479.15207093,14.05438704
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-48.7725,641.0,4043229.8360999995,operational,2.8780,USD,73369.7500,BTC,4043229.8360999995,2.8780,BTC,165.0,1140.0,92400,1614.0,P-BTC-92400-111225,2025-12-10 22:36:41,111596,2025-12-09T22:34:10.930506855Z,607.93593193,43737.0,200,0.38680842,43.736999999999995,2878,1,-43.7719,265526.2946,BTC  Put,0.1,2120.86302455,0.39232446,6479,623,623,604,604,0.37908982,9816,,0.38679535,-0.52913795,0.00028589,-0.75583915,92287.7,-496.22818830,14.35623937
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-53.1626,533.0,4634307.855699997,operational,4.8530,USD,123113.5300,BTC,4634307.855699997,4.8530,BTC,177.0,1203.0,92200,1528.0,P-BTC-92200-111225,2025-12-10 22:36:41,111597,2025-12-09T22:34:10.930506855Z,514.59817624,50153.0,200,0.39182257,50.153000000000006,4853,1,-55.6941,447893.5613,BTC  Put,0.1,1873.55631117,0.39555392,6478,520,520,507,507,0.38649519,10087,,0.39199072,-0.46838391,0.00028184,-0.66863068,92301.1,-502.92924107,14.35076349
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-57.5233,397.0,12878473.2713,operational,9.3060,USD,-318673.9200,BTC,12878473.2713,9.3060,BTC,117.0,986.0,92000,1411.0,P-BTC-92000-111225,2025-12-10 22:36:41,111598,2025-12-09T22:34:10.930506855Z,432.16223918,139459.0,200,0.39669714,139.45900000000006,9306,1,-59.7363,858217.0014,BTC  Put,0.1,1709.63934759,0.40039907,6478,437,437,425,425,0.39186044,9931,,0.39669517,-0.41315951,0.00027244,-0.58947932,92302.1,-498.94547596,14.05386598
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-61.5654,360.0,2621943.7652000003,operational,3.3450,USD,73369.7600,BTC,2621943.7652000003,3.3450,BTC,105.0,839.0,91800,1300.0,P-BTC-91800-111225,2025-12-10 22:36:41,111599,2025-12-09T22:34:10.930506855Z,361.31453304,28407.0,200,0.40232782,28.406999999999975,3345,1,-57.0918,308305.3050,BTC  Put,0.1,1517.26278656,0.4081416,6648,370,370,354,354,0.39631481,9718,,0.40225585,-0.36222723,0.00025829,-0.51657236,92298.9,-487.68551347,13.52885652
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-65.5445,299.0,4513686.443699999,operational,1.3850,USD,-65063.7400,BTC,4513686.443699999,1.3850,BTC,98.0,970.0,91600,1209.0,P-BTC-91600-111225,2025-12-10 22:36:41,111600,2025-12-09T22:34:10.930506855Z,299.79141558,48883.0,200,0.40770086,48.88299999999999,1385,1,-69.1753,127798.6590,BTC  Put,0.1,1338.11448765,0.41265684,6479,310,310,294,294,0.40018708,9768,,0.40772373,-0.31578084,0.00024249,-0.45009843,92289,-467.35365335,12.83141252
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-69.4305,195.0,1834737.2122,operational,1.3480,USD,76230.7100,BTC,1834737.2122,1.3480,BTC,72.0,750.0,91400,1109.0,P-BTC-91400-111225,2025-12-10 22:36:41,111601,2025-12-09T22:34:10.930506855Z,245.62486105,19796.0,200,0.41178971,19.795999999999985,1348,1,-74.0000,124364.0536,BTC  Put,0.1,1161.67349367,0.41561514,6563,250,250,238,238,0.40551493,9717,,0.41132896,-0.26773375,0.00022222,-0.38145102,92301.8,-437.19662112,11.88129701
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-73.0896,222.0,1702848.5711,operational,4.1900,USD,284342.4100,BTC,1702848.5711,4.1900,BTC,61.0,724.0,91200,1017.0,P-BTC-91200-111225,2025-12-10 22:36:41,111602,2025-12-09T22:34:10.930506855Z,199.97212256,18336.0,200,0.41614203,18.335999999999995,4190,1,-69.3370,386312.9720,BTC  Put,0.1,1006.83496707,0.41990786,6848,207,207,196,196,0.40986154,9719,,0.4161671,-0.22975374,0.00020271,-0.32719997,92288.7,-407.12994550,10.94979380
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-76.3592,159.0,8860918.2029,operational,13.7260,USD,901848.1100,BTC,8860918.2029,13.7260,BTC,59.0,636.0,91000,948.0,P-BTC-91000-111225,2025-12-10 22:36:41,111603,2025-12-09T22:34:10.930506855Z,162.10171687,95758.0,200,0.42094123,95.75800000000007,13726,1,-75.0000,1266215.2644,BTC  Put,0.1,861.04500747,0.42419052,6479,168,168,158,158,0.4140865,10134,,0.42095322,-0.19338641,0.00018138,-0.27529782,92287.5,-371.80140893,9.89779891
0.100000000000000000,0.001000000000000000,[],put_options,92301.2,-79.3615,144.0,1589312.0348000003,operational,2.6790,USD,49466.9000,BTC,1589312.0348000003,2.6790,BTC,54.0,684.0,90800,889.0,P-BTC-90800-111225,2025-12-10 22:36:41,111678,2025-12-09T22:34:10.930506855Z,130.83588804,17189.0,200,0.4260228,17.189,2679,1,-78.9474,247142.5722,BTC  Put,0.1,727.83373388,0.42933846,6479,136,136,128,128,0.42029573,9946,,0.42598789,-0.16191954,0.00015997,-0.23043429,92287.5,-336.85767082,8.84767709
