call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,strike_price,put_gamma,put_delta,put_vega,put_volume,put_oi,put_mark,Expiry,timestamp_IST,max_pain
160.95584927,500,3.8200000000000003,0.00093147,0.95879531,0.15222169,3160,0.00084888,-0.03484759,0.13276725,552.9200000000002,73415,1.25816658,19-01-2026,17:51,1605
141.6031298,51,2.7299999999999995,0.00126577,0.94238614,0.19897751,3180,0.00118364,-0.05015789,0.17829984,456.13,17217,1.8720935,19-01-2026,17:51,1199
122.60074888,50,4.680000000000001,0.001714,0.918573,0.25980831,3200,0.00166315,-0.07515455,0.24447979,752.9199999999997,52737,2.88798022,19-01-2026,17:51,825
103.9417597,65,7.03,0.00227419,0.88770139,0.32908739,3220,0.00224507,-0.10619595,0.31613905,174.23000000000002,7417,4.17955819,19-01-2026,17:51,545
86.05373648,1723,25.75,0.00297711,0.84350445,0.41351287,3240,0.00297658,-0.15251637,0.40653957,164.75,12096,6.32102459,19-01-2026,17:51,292
69.29147962,6476,129.83,0.00376956,0.78127305,0.5088833,3260,0.00379446,-0.21510949,0.50399823,448.4100000000001,34706,9.55911028,19-01-2026,17:51,76
53.72670995,2507,86.25000000000003,0.0045585,0.70301076,0.59681897,3280,0.00461482,-0.29410184,0.59414036,408.25,16217,13.99615603,19-01-2026,17:51,-53
39.72921198,18631,505.4099999999999,0.00527731,0.60963365,0.66181164,3300,0.00532343,-0.38949675,0.66138663,690.2600000000002,27062,19.96928088,19-01-2026,17:51,-165
28.52153172,27710,714.6400000000003,0.00550972,0.50060499,0.68794035,3320,0.0055762,-0.49910193,0.68794178,685.83,21533,28.79122143,19-01-2026,17:51,-157
20.12032684,15899,364.24,0.00526495,0.39349023,0.66328927,3340,0.00534446,-0.60887503,0.66216044,167.83,5937,40.25983242,19-01-2026,17:51,-53
13.96189715,12697,514.3799999999999,0.00464316,0.29836392,0.59808505,3360,0.00470273,-0.70519424,0.59480871,71.27999999999999,5027,54.1058354,19-01-2026,17:51,85
9.54532681,20099,706.9599999999998,0.00386667,0.21990652,0.51047405,3380,0.00389395,-0.78453962,0.5044933,9.0,305,69.69670399,19-01-2026,17:51,242
6.43469138,20429,509.77,0.00307154,0.1577679,0.41572323,3400,0.00306525,-0.85067278,0.40085675,13.84,1293,86.43772861,19-01-2026,17:51,465
3.9817618,18821,296.7700000000001,0.00232996,0.10667891,0.31717469,3420,0.00227458,-0.9019973,0.29819873,1.3500000000000003,138,104.12510136,19-01-2026,17:51,717
2.59893879,58622,1004.1099999999998,0.00171338,0.07287465,0.23879627,3440,0.00160599,-0.93729813,0.21260879,15.32,1646,122.69399962,19-01-2026,17:51,1012
165.13135853,570,4.720000000000001,0.00086054,0.96249082,0.14068076,3160,0.00079558,-0.03265079,0.12554314,572.5100000000001,74699,1.18824593,19-01-2026,18:01,1604
