strike_price,call_mark,call_oi,call_volume,call_gamma,call_delta,call_vega,put_mark,put_oi,put_volume,put_gamma,put_delta,put_vega,timestamp_IST,Expiry,max_pain
1407.37281342,325.0,32.30799999999999,0.00014262,0.92937465,3.10566992,77600.0,0.00014314,-0.07100086,3.11803631,165.3930000000003,9981.0,30.49096729,01-02-2026,10:05,25231
1220.48960119,353.0,29.662999999999982,0.00019206,0.8946347,4.18744404,77800.0,0.00018835,-0.0990295,4.00310846,152.30200000000002,25686.0,44.07407426,01-02-2026,10:05,16921
1039.8025317,1520.0,87.28800000000004,0.00024449,0.857967,5.16303144,78000.0,0.00024515,-0.16650816,5.73567757,411.2980000000003,247035.0,89.14078255,01-02-2026,10:05,9046
868.6294482,980.0,47.11300000000005,0.00030316,0.80576637,6.31825272,78200.0,0.0003049,-0.18885938,6.21034032,140.80400000000023,55901.0,92.55004663,01-02-2026,10:05,4168
708.86291958,5538.0,107.07800000000012,0.00036547,0.74825338,7.32690067,78400.0,0.00036757,-0.25190995,7.32949706,1176.1659999999856,22999.0,132.64166155,01-02-2026,10:05,2040
564.7205025,10726.0,92.87299999999996,0.00041597,0.6680015,8.33880508,78600.0,0.00042205,-0.32923237,8.31096117,59.443000000000055,8957.0,187.11037616,01-02-2026,10:05,1002
435.42995191,13969.0,98.35500000000005,0.00045386,0.58208019,8.96959086,78800.0,0.00046123,-0.41661965,8.96352019,766.7919999999967,18797.0,257.98836954,01-02-2026,10:05,708
325.81532073,17461.0,174.92199999999988,0.00046853,0.48968613,9.16152765,79000.0,0.00047781,-0.51060272,9.16066699,123.88500000000008,10199.0,348.18034533,01-02-2026,10:05,755
233.47787321,10565.0,119.142,0.00045984,0.39557509,8.84847894,79200.0,0.00046397,-0.60545387,8.84202224,591.0589999999979,2980.0,456.45064413,01-02-2026,10:05,1446
162.07516147,16708.0,80.74400000000003,0.00042251,0.30601946,8.05829082,79400.0,0.00042585,-0.69593399,8.03510634,17.689999999999998,2050.0,584.06787701,01-02-2026,10:05,2304
107.35432018,71834.0,136.46300000000005,0.00036398,0.2272286,6.927623,79600.0,0.00036647,-0.77421143,6.90354601,674.450999999999,1773.0,730.59404424,01-02-2026,10:05,3578
69.40045912,22597.0,79.98600000000002,0.00029579,0.16008035,5.59093224,79800.0,0.00029696,-0.84118693,5.56235735,7.1229999999999976,79.0,893.00536134,01-02-2026,10:05,6815
43.48962642,158965.0,578.1989999999992,0.00022724,0.11031246,4.32822878,80000.0,0.00022673,-0.89178272,4.26930841,1015.9429999999932,1912.0,1064.69050005,01-02-2026,10:05,10013
26.76762324,36288.0,87.47699999999996,0.00016618,0.07295181,3.18364711,80200.0,0.00016228,-0.9314431,3.03537092,66.34500000000004,712.0,1248.76163448,01-02-2026,10:05,16767
16.24477092,29716.0,139.10800000000006,0.00011585,0.04639174,2.23139368,80400.0,0.00010684,-0.96011883,1.9746758,406.9900000000009,190.0,1439.10317895,01-02-2026,10:05,23781
10.24497788,25981.0,140.47699999999998,8.036e-05,0.03030921,1.57645735,80600.0,7.857e-05,-0.97080785,1.52812272,30.139000000000003,101.0,1633.59884486,01-02-2026,10:05,31406
6.734155,14004.0,112.655,5.775e-05,0.02138495,1.17721584,80800.0,5.356e-05,-0.98096386,1.06657952,237.52100000000047,404.0,1829.60828446,01-02-2026,10:05,39542
4.63017797,87215.0,658.7769999999994,3.949e-05,0.01410515,0.82503631,81000.0,0.0,-1.0,4e-08,941.9199999999894,2257.0,2026.66799108,01-02-2026,10:05,47892
3.10961131,28470.0,172.35499999999996,2.771e-05,0.00968843,0.59558644,81200.0,0.0,-1.0,0.0,119.83000000000013,1315.0,2226.60004119,01-02-2026,10:05,57678
2.53422221,52178.0,202.4980000000004,2.165e-05,0.00773702,0.48894587,81400.0,0.0,-1.0,0.0,104.03800000000004,244.0,2425.30000001,01-02-2026,10:05,68193
2.19509194,23744.0,243.46400000000008,1.746e-05,0.00643361,0.415453,81600.0,0.0,-1.0,0.0,69.72699999999998,499.0,2625.3,01-02-2026,10:05,79995
1.32495197,37219.0,170.1040000000001,1.14e-05,0.00402861,0.27387233,81800.0,0.0,-1.0,0.0,103.73300000000044,5465.0,2825.3,01-02-2026,10:05,92202
1.73328619,133352.0,714.1540000000002,1.234e-05,0.00486925,0.32442475,82000.0,0.0,-1.0,0.0,234.6070000000004,1074.0,3026.6,01-02-2026,10:05,103849
1.77902721,4682.0,120.17099999999996,1.112e-05,0.00461957,0.30951839,82200.0,0.0,-1.0,0.0,45.41100000000004,322.0,3226.6,01-02-2026,10:05,119421
1.57402167,35622.0,210.07400000000007,9.38e-06,0.00399031,0.27154991,82400.0,0.0,-1.0,0.0,93.64900000000006,273.0,3425.3,01-02-2026,10:05,135293
5.01966799,96928.0,532.0349999999999,1.724e-05,0.00974749,0.59871548,82600.0,0.0,-1.0,0.0,97.89999999999996,151.0,3625.3,01-02-2026,10:05,151898
0.67863811,64329.0,407.464,4.53e-06,0.00181206,0.13314165,82800.0,0.0,-1.0,0.0,85.58900000000008,324.0,3825.3,01-02-2026,10:05,170526
1.92214064,288199.0,1023.145999999999,8.16e-06,0.00408266,0.27717677,83000.0,0.0,-1.0,0.0,181.3220000000001,785.0,4026.6,01-02-2026,10:05,190334
0.55781072,31924.0,238.9650000000001,3.37e-06,0.00141589,0.10634507,83200.0,0.0,-1.0,0.0,64.60500000000002,4071.0,4225.3,01-02-2026,10:05,215780
0.65819647,40214.0,290.8299999999986,3.5e-06,0.00157081,0.11690877,83400.0,0.0,-1.0,0.0,24.428,113.0,4426.6,01-02-2026,10:05,240488
0.55417507,16768.0,353.4070000000004,2.89e-06,0.00130941,0.09900237,83600.0,0.0,-1.0,0.0,27.945,435.0,4625.3,01-02-2026,10:05,267674
1.64527678,194550.0,334.0980000000002,5.62e-06,0.00316397,0.22049416,83800.0,0.0,-1.0,0.0,17.104,300.0,4825.3,01-02-2026,10:05,295051
1.49837767,246820.0,1322.6399999999967,4.96e-06,0.00283552,0.19974158,84000.0,0.0,-1.0,0.0,73.12700000000001,432.0,5026.6,01-02-2026,10:05,326413
0.81016581,29151.0,301.74999999999994,3.08e-06,0.00163465,0.12122853,84200.0,0.0,-1.0,0.0,7.139999999999996,58.0,5225.3,01-02-2026,10:05,362653
0.60487838,49450.0,232.36999999999992,2.38e-06,0.00124243,0.09437115,84400.0,0.0,-1.0,0.0,12.654000000000002,21.0,5425.3,01-02-2026,10:05,399628
0.60353373,52931.0,254.313,2.24e-06,0.00120592,0.09181944,84600.0,0.0,-1.0,0.0,3.269,0.0,5626.6,01-02-2026,10:05,437613
1.21226805,121025.0,255.27700000000004,3.4e-06,0.00211138,0.15297748,84800.0,0.0,-1.0,0.0,2.073,10.0,5825.3,01-02-2026,10:05,476668
0.70719709,146034.0,679.8739999999993,2.23e-06,0.00130071,0.09841068,85000.0,0.0,-1.0,0.0,5.273,21.0,6025.3,01-02-2026,10:05,518149
0.5041283,33022.0,71.374,1.67e-06,0.00094971,0.07376012,85200.0,0.0,-1.0,0.0,1.282,0.0,6226.6,01-02-2026,10:05,562540
0.40446534,25238.0,55.206,1.35e-06,0.00076392,0.0603753,85400.0,0.0,-1.0,0.0,0.032,0.0,6426.6,01-02-2026,10:05,607596
0.50397632,15651.0,115.17899999999996,1.51e-06,0.00090263,0.07039615,85600.0,0.0,-1.0,0.0,0.1909999999999999,9.0,6626.6,01-02-2026,10:05,653156
0.55337782,15450.0,52.551,1.54e-06,0.00095609,0.07421823,85800.0,0.0,-1.0,0.0,0.214,0.0,6826.6,01-02-2026,10:05,699022
0.60351273,88070.0,224.0970000000001,1.56e-06,0.00100622,0.07778326,86000.0,0.0,-1.0,0.0,0.091,38.0,7026.6,01-02-2026,10:05,745204
0.60386692,8388.0,38.241,1.49e-06,0.00098357,0.07617565,86200.0,0.0,-1.0,0.0,0.015,0.0,7225.3,01-02-2026,10:05,793126
0.35305352,21598.0,68.674,9.7e-07,0.0006046,0.0486597,86400.0,0.0,-1.0,0.0,0.204,0.0,7425.3,01-02-2026,10:05,841237
0.35241658,11470.0,40.682,9.3e-07,0.00059233,0.04774478,86600.0,0.0,-1.0,0.0,,0.0,7626.6,01-02-2026,10:05,889781
0.36682601,26412.0,42.098,9.2e-07,0.00060085,0.04838407,86800.0,0.0,-1.0,0.0,,0.0,7825.3,01-02-2026,10:05,938553
0.75469368,123222.0,299.33300000000014,1.47e-06,0.0010938,0.08397137,87000.0,0.0,-1.0,0.0,0.249,2.0,8025.3,01-02-2026,10:05,987855
0.35179767,46376.0,113.82,8.2e-07,0.00055625,0.04505413,87200.0,0.0,-1.0,0.0,0.4499999999999999,14.0,8226.6,01-02-2026,10:05,1039627
0.35202715,9678.0,20.096,7.9e-07,0.00054549,0.04424682,87400.0,7.9e-07,-0.9994529,0.04436338,,0.0,8425.65581185,01-02-2026,10:05,1092310
0.55343573,12975.0,30.675,1.05e-06,0.0007911,0.06235576,87600.0,1.06e-06,-0.99920432,0.06268339,0.1659999999999999,0.0,8627.15758023,01-02-2026,10:05,1145197
0.55299264,3615.0,9.277,1.01e-06,0.00077657,0.06130094,87800.0,1.02e-06,-0.99921948,0.06158265,,0.0,8827.15790487,01-02-2026,10:05,1198343
0.35129266,147286.0,255.7020000000002,7.1e-07,0.00051562,0.04199781,88000.0,0.0,-1.0,0.0,2.434,144.0,9026.6,01-02-2026,10:05,1251561
0.25137417,37049.0,77.13500000000002,5.3e-07,0.00037781,0.03147946,88200.0,5.3e-07,-0.99961998,0.03165082,0.104,0.0,9226.85324497,01-02-2026,10:05,1307603
0.55198673,12800.0,28.155999999999995,9.1e-07,0.00073633,0.05836223,88400.0,9.2e-07,-0.99926098,0.05855966,0.014,0.0,9427.15723522,01-02-2026,10:05,1364512
0.30106593,20290.0,33.25099999999999,5.7e-07,0.00042792,0.03533681,88600.0,5.7e-07,-0.99956983,0.03550823,,0.0,9626.90359086,01-02-2026,10:05,1421676
0.55030596,8918.0,3.398999999999996,8.5e-07,0.00071233,0.0566141,88800.0,8.5e-07,-0.99928824,0.05656679,0.02,0.0,9825.85012637,01-02-2026,10:05,1479246
0.4009894,10786.0,28.17,6.6e-07,0.00053182,0.04321842,89000.0,6.6e-07,-0.99946368,0.04355798,0.002,0.0,10027.00406115,01-02-2026,10:05,1536994
0.36917696,11784.0,3.943,6e-07,0.00048963,0.04003706,89200.0,6e-07,-0.99951234,0.03988568,,0.0,10225.66917696,01-02-2026,10:05,1594958
0.29675518,1675.0,4.952999999999999,4.8e-07,0.00039152,0.03253859,89600.0,4.8e-07,-0.99960763,0.03260535,0.002,0.0,10625.5966247,01-02-2026,10:05,1711357
0.1506592,155833.0,165.74300000000002,2.7e-07,0.00020859,0.01810278,90000.0,0.0,-1.0,0.0,1.417,32.0,11025.3,01-02-2026,10:05,1827823
0.25580434,170142.0,229.20800000000008,3.8e-07,0.00032409,0.02729667,90400.0,,,,,,,01-02-2026,10:05,1950490
3760.01451676,6.0,0.559,1.282e-05,0.99270029,0.46401337,75200.0,1.358e-05,-0.00790559,0.49775718,478.9809999999998,266157.0,4.31884699,01-02-2026,10:06,199127
3357.36846908,257.0,0.393,1.688e-05,0.99086183,0.56529307,75600.0,1.829e-05,-0.01023385,0.62412701,484.8920000000005,223625.0,5.18302697,01-02-2026,10:06,155537
2961.21253797,60.0,2.3959999999999995,2.301e-05,0.98828406,0.70196958,76000.0,2.068e-05,-0.01007009,0.61532526,278.0250000000002,143391.0,4.60804174,01-02-2026,10:06,120984
2762.32989198,0.0,0.1,2.703e-05,0.98659191,0.78901205,76200.0,1.879e-05,-0.00802868,0.50463971,17.035999999999998,5950.0,3.35926711,01-02-2026,10:06,106544
2563.10607112,60.0,7.7189999999999985,3.41e-05,0.98323259,0.95609628,76400.0,2.763e-05,-0.0123662,0.73569651,311.26899999999983,15518.0,4.39181526,01-02-2026,10:06,92268
2364.64610359,60.0,1.1380000000000003,4.211e-05,0.97962874,1.12853676,76600.0,3.475e-05,-0.01522822,0.8803501,72.02799999999999,28794.0,6.25046792,01-02-2026,10:06,78315
2166.79743661,110.0,3.1609999999999987,5.235e-05,0.97487754,1.34675713,76800.0,4.565e-05,-0.02022759,1.1218594,268.92800000000005,41990.0,8.22428136,01-02-2026,10:06,64927
1968.68456122,740.0,12.592999999999996,3.613e-05,0.98766536,0.73411184,77000.0,6.124e-05,-0.02759317,1.45656253,237.27700000000013,148929.0,11.47298876,01-02-2026,10:06,52373
1773.44053185,81.0,19.463,8.839e-05,0.95655792,2.11440995,77200.0,8.355e-05,-0.03910053,1.94134775,151.142,36280.0,15.7065443,01-02-2026,10:06,42799
1580.76635706,205.0,21.78,0.00011764,0.94057695,2.71289161,77400.0,0.00011257,-0.0547871,2.54508922,66.73800000000003,14235.0,22.08932902,01-02-2026,10:06,33934
1389.83649641,325.0,32.30799999999999,0.00014144,0.9333929,2.96542372,77600.0,0.00015012,-0.07581272,3.27506042,165.3930000000003,9981.0,31.39881632,01-02-2026,10:06,25402
1204.88395792,353.0,29.662999999999982,0.00019622,0.89163765,4.26894385,77800.0,0.00019682,-0.10544394,4.18532478,152.30200000000002,25686.0,45.54146432,01-02-2026,10:06,17088
1024.7882342,1526.0,87.28800000000004,0.00024942,0.85326892,5.27243255,78000.0,0.00025241,-0.16660728,5.73210514,411.2980000000003,247035.0,92.38054149,01-02-2026,10:06,9207
854.91499468,980.0,47.11300000000005,0.00030894,0.80348633,6.35712122,78200.0,0.00031038,-0.19390359,6.30534276,140.80400000000023,55901.0,95.47032269,01-02-2026,10:06,4247
694.48143985,5538.0,107.07800000000012,0.000369,0.73835481,7.46793774,78400.0,0.00037479,-0.26285224,7.48500234,1176.1659999999856,22999.0,136.64669546,01-02-2026,10:06,2099
551.76837845,10726.0,92.87299999999996,0.00042223,0.66179545,8.39135729,78600.0,0.00042569,-0.33673523,8.37721664,59.443000000000055,8957.0,192.43865735,01-02-2026,10:06,1043
424.31810265,13969.0,98.35500000000005,0.00045772,0.57499329,8.99324295,78800.0,0.00045787,-0.42612165,8.99794052,766.7919999999967,18852.0,265.22525246,01-02-2026,10:06,729
316.04066811,17461.0,174.92199999999988,0.00047021,0.4765384,9.13866012,79000.0,0.00047491,-0.52369164,9.13835956,123.88500000000008,10199.0,356.59956818,01-02-2026,10:06,745
226.42458082,10565.0,119.142,0.00045698,0.38823478,8.79363604,79200.0,0.00046171,-0.61324482,8.7838853,591.0589999999979,3005.0,467.61537893,01-02-2026,10:06,1409
155.74111289,16708.0,80.74400000000003,0.00041885,0.2993025,7.97100694,79400.0,0.000422,-0.70384039,7.93221264,17.689999999999998,2050.0,596.4788832,01-02-2026,10:06,2256
103.34644121,71834.0,136.46300000000005,0.00035539,0.21646152,6.73125785,79600.0,0.00035746,-0.787255,6.66383716,674.450999999999,1773.0,743.78267159,01-02-2026,10:06,3517
66.22342673,22597.0,79.98600000000002,0.00028965,0.15528716,5.47506691,79800.0,0.00028556,-0.8528226,5.28267192,7.1229999999999976,79.0,905.38870298,01-02-2026,10:06,6723
41.38920333,158965.0,578.1989999999992,0.00022215,0.10642769,4.21407476,80000.0,0.00021441,-0.90201263,3.96764159,1015.9429999999932,1911.0,1082.18474276,01-02-2026,10:06,9914
25.31122181,36288.0,87.47699999999996,0.00016041,0.06886289,3.04282458,80200.0,0.00015063,-0.9388818,2.77324417,66.34500000000004,712.0,1266.32649728,01-02-2026,10:06,16631
15.20528437,29716.0,139.10800000000006,0.00011163,0.04404763,2.13819245,80400.0,0.00010176,-0.9626625,1.86960659,406.9900000000009,190.0,1455.18014914,01-02-2026,10:06,23639
9.52245307,25981.0,140.47699999999998,7.709e-05,0.02891332,1.51437311,80600.0,6.027e-05,-0.9803122,1.0963151,30.139000000000003,101.0,1650.55318056,01-02-2026,10:06,31261
6.15886243,14004.0,112.655,5.225e-05,0.01880017,1.05415983,80800.0,2.827e-05,-0.99229627,0.48662093,237.52100000000047,404.0,1846.42710465,01-02-2026,10:06,39395
4.23971195,87215.0,658.7769999999994,3.869e-05,0.01396006,0.81689186,81000.0,0.0,-1.0,2e-08,941.9199999999894,2257.0,2044.17401192,01-02-2026,10:06,47743
2.87160323,28470.0,172.35499999999996,2.714e-05,0.0095874,0.58948636,81200.0,0.0,-1.0,0.0,119.83000000000013,1315.0,2244.10000277,01-02-2026,10:06,57522
2.34693727,52178.0,202.4980000000004,2.136e-05,0.00768522,0.48557031,81400.0,0.0,-1.0,0.0,104.03800000000004,244.0,2444.10000001,01-02-2026,10:06,68035
2.02893671,23744.0,243.46400000000008,1.717e-05,0.00638085,0.41202214,81600.0,0.0,-1.0,0.0,69.72699999999998,499.0,2644.1,01-02-2026,10:06,79835
1.2250835,37219.0,170.1040000000001,1.129e-05,0.00400872,0.27239645,81800.0,0.0,-1.0,0.0,103.73300000000044,5465.0,2844.1,01-02-2026,10:06,92040
1.65791402,133352.0,714.1540000000002,1.215e-05,0.00483134,0.32180875,82000.0,0.0,-1.0,0.0,234.6070000000004,1074.0,3044.1,01-02-2026,10:06,103677
1.65633776,4682.0,120.17099999999996,1.097e-05,0.00458827,0.30733667,82200.0,0.0,-1.0,0.0,45.41100000000004,322.0,3244.1,01-02-2026,10:06,119247
1.47493773,35622.0,210.07400000000007,9.32e-06,0.00397716,0.2704967,82400.0,0.0,-1.0,0.0,93.64900000000006,273.0,3444.1,01-02-2026,10:06,135118
4.76849169,96928.0,532.0349999999999,1.714e-05,0.00971758,0.59655221,82600.0,0.0,-1.0,0.0,97.89999999999996,151.0,3644.1,01-02-2026,10:06,151722
0.63282243,64329.0,407.464,4.49e-06,0.00180532,0.13256267,82800.0,0.0,-1.0,0.0,85.58900000000008,324.0,3844.1,01-02-2026,10:06,170347
1.77724923,288199.0,1023.145999999999,8.1e-06,0.00406591,0.2758788,83000.0,0.0,-1.0,0.0,181.3220000000001,785.0,4044.1,01-02-2026,10:06,190154
0.52220249,31924.0,238.9650000000001,3.33e-06,0.00140774,0.10566445,83200.0,0.0,-1.0,0.0,64.60500000000002,4071.0,4244.1,01-02-2026,10:06,215595
0.62079958,40214.0,290.8299999999986,3.48e-06,0.0015657,0.11644863,83400.0,0.0,-1.0,0.0,24.428,113.0,4444.1,01-02-2026,10:06,240296
0.52094837,16768.0,353.4070000000004,2.88e-06,0.00130538,0.09862777,83600.0,0.0,-1.0,0.0,27.945,435.0,4644.1,01-02-2026,10:06,267482
1.56413984,194550.0,334.0980000000002,5.56e-06,0.00314847,0.21927414,83800.0,0.0,-1.0,0.0,17.104,300.0,4844.1,01-02-2026,10:06,294858
1.42608495,246820.0,1322.6399999999967,4.93e-06,0.00282767,0.19904933,84000.0,0.0,-1.0,0.0,73.12700000000001,432.0,5044.1,01-02-2026,10:06,326218
0.76919221,29151.0,301.74999999999994,3.06e-06,0.00162992,0.12078765,84200.0,0.0,-1.0,0.0,7.139999999999996,58.0,5244.1,01-02-2026,10:06,362455
0.57448214,49450.0,232.36999999999992,2.36e-06,0.00123672,0.09386704,84400.0,0.0,-1.0,0.0,12.654000000000002,21.0,5444.1,01-02-2026,10:06,399430
0.57474512,52931.0,254.313,2.22e-06,0.00120091,0.09137651,84600.0,0.0,-1.0,0.0,3.269,0.0,5644.1,01-02-2026,10:06,437415
1.15401319,121025.0,255.27700000000004,3.38e-06,0.00209752,0.15191873,84800.0,0.0,-1.0,0.0,2.073,10.0,5844.1,01-02-2026,10:06,476470
0.67421425,146034.0,679.8739999999993,2.22e-06,0.00129688,0.09804461,85000.0,0.0,-1.0,0.0,5.273,21.0,6044.1,01-02-2026,10:06,517950
0.48051984,33022.0,71.374,1.66e-06,0.00094755,0.07353462,85200.0,0.0,-1.0,0.0,1.282,0.0,6244.1,01-02-2026,10:06,562341
0.38429549,25238.0,55.206,1.35e-06,0.00076222,0.06019336,85400.0,0.0,-1.0,0.0,0.032,0.0,6444.1,01-02-2026,10:06,607397
0.48178036,15651.0,115.17899999999996,1.5e-06,0.00090083,0.07019867,85600.0,0.0,-1.0,0.0,0.1909999999999999,9.0,6644.1,01-02-2026,10:06,652957
0.53004836,15450.0,52.551,1.53e-06,0.00095424,0.07401549,85800.0,3.45e-06,-0.99739505,0.18485306,0.214,0.0,6844.1,01-02-2026,10:06,698823
0.57881589,88070.0,224.0970000000001,1.55e-06,0.00100443,0.07758299,86000.0,0.0,-1.0,0.0,0.091,38.0,7044.1,01-02-2026,10:06,745005
0.57884833,8388.0,38.241,1.48e-06,0.00098058,0.07588044,86200.0,0.0,-1.0,0.0,0.015,0.0,7244.1,01-02-2026,10:06,792927
0.33789045,21598.0,68.674,9.7e-07,0.00060364,0.04854295,86400.0,0.0,-1.0,0.0,0.204,0.0,7444.1,01-02-2026,10:06,841038
0.3374298,11470.0,40.682,9.3e-07,0.00059122,0.04761618,86600.0,6.1e-07,-0.99963703,0.03030107,,0.0,7644.1,01-02-2026,10:06,889582
0.35247994,26412.0,42.098,9.2e-07,0.00059976,0.04825496,86800.0,0.0,-1.0,0.0,,0.0,7844.1,01-02-2026,10:06,938355
0.72647636,123222.0,299.33300000000014,1.47e-06,0.00109203,0.08376676,87000.0,0.0,-1.0,0.0,0.249,2.0,8044.1,01-02-2026,10:06,987656
0.33867201,46376.0,113.82,8.2e-07,0.0005546,0.04488006,87200.0,0.0,-1.0,0.0,0.4499999999999999,14.0,8244.1,01-02-2026,10:06,1039428
0.33816909,9678.0,20.096,7.9e-07,0.0005445,0.04412959,87400.0,7.6e-07,-0.99947953,0.04231961,,0.0,8444.43889594,01-02-2026,10:06,1092111
0.5327183,12975.0,30.675,1.05e-06,0.00078973,0.06219522,87600.0,1.01e-06,-0.9992451,0.05965718,0.1659999999999999,0.0,8644.63457841,01-02-2026,10:06,1144998
0.53376794,3615.0,9.277,1.01e-06,0.00077445,0.06107773,87800.0,9.9e-07,-0.99924616,0.05958306,,0.0,8844.63483182,01-02-2026,10:06,1198144
0.3383946,147286.0,255.7020000000002,7e-07,0.00051482,0.04189651,88000.0,0.0,-1.0,0.0,2.434,144.0,9044.1,01-02-2026,10:06,1251363
0.24164771,37049.0,77.13500000000002,5.3e-07,0.00037727,0.0314074,88200.0,5.1e-07,-0.99963901,0.03014307,0.104,0.0,9244.34184878,01-02-2026,10:06,1307404
0.53282761,12800.0,28.155999999999995,9.1e-07,0.00073461,0.05817771,88400.0,8.8e-07,-0.99929551,0.05597573,0.014,0.0,9444.6338347,01-02-2026,10:06,1364313
0.29063815,20290.0,33.25099999999999,5.7e-07,0.0004274,0.03526348,88600.0,5.5e-07,-0.99958471,0.03433309,,0.0,9644.39084595,01-02-2026,10:06,1421477
0.53066922,8918.0,3.398999999999996,8.3e-07,0.00068637,0.05464632,88800.0,8.3e-07,-0.99930985,0.05492815,0.02,0.0,9844.63142567,01-02-2026,10:06,1479048
0.38795477,10786.0,28.17,6.5e-07,0.00053117,0.0431287,89000.0,6.4e-07,-0.99948275,0.04208061,0.002,0.0,10044.48801478,01-02-2026,10:06,1536796
0.35651962,11784.0,3.943,5.8e-07,0.00047431,0.03883709,89200.0,5.8e-07,-0.9995269,0.03874329,,0.0,10244.45651962,01-02-2026,10:06,1594760
0.28700713,1675.0,4.952999999999999,4.7e-07,0.00038103,0.03169877,89600.0,4.7e-07,-0.99962085,0.03155185,0.002,0.0,10644.38638739,01-02-2026,10:06,1711159
0.1451215,155833.0,165.74300000000002,2.7e-07,0.00020817,0.01804892,90000.0,0.0,-1.0,0.0,1.417,32.0,11044.1,01-02-2026,10:06,1827625
0.24756024,170142.0,229.20800000000008,3.7e-07,0.00031446,0.02651542,90400.0,,,,,,,01-02-2026,10:06,1950292
3732.72344407,6.0,0.559,1.243e-05,0.99300572,0.44641058,75200.0,1.363e-05,-0.00792055,0.49806334,478.9809999999998,266157.0,4.30471119,01-02-2026,10:06,199469
3333.68197493,257.0,0.393,1.588e-05,0.99165053,0.52174725,75600.0,1.855e-05,-0.01030794,0.6272391,484.8920000000005,223625.0,5.32518844,01-02-2026,10:06,155856
2935.24125819,60.0,2.3959999999999995,2.358e-05,0.98791723,0.72023604,76000.0,2.071e-05,-0.01007617,0.61505435,278.0250000000002,143391.0,4.60270209,01-02-2026,10:06,121278
2735.63908108,0.0,0.1,2.748e-05,0.9863681,0.79955881,76200.0,2.201e-05,-0.00984928,0.60281423,17.035999999999998,5950.0,3.89895272,01-02-2026,10:06,106826
2536.64597388,60.0,7.7189999999999985,3.696e-05,0.98115413,1.05521034,76400.0,2.809e-05,-0.01247079,0.74013455,311.26899999999983,15518.0,5.15228428,01-02-2026,10:06,92539
2338.34563667,60.0,1.1380000000000003,4.285e-05,0.97909398,1.1524414,76600.0,3.496e-05,-0.01527523,0.88175256,72.02799999999999,28794.0,6.41734293,01-02-2026,10:06,78573
2140.77731667,110.0,3.1609999999999987,5.372e-05,0.97406681,1.38165352,76800.0,4.925e-05,-0.02231321,1.21736771,268.92800000000005,41990.0,8.67017924,01-02-2026,10:06,65173
1943.36054756,740.0,12.592999999999996,8.488e-05,0.95186252,2.29319773,77000.0,6.422e-05,-0.02954363,1.54016335,237.27700000000013,149229.0,12.03086152,01-02-2026,10:06,52606
1748.64173968,81.0,19.463,9.202e-05,0.95457456,2.18899533,77200.0,8.746e-05,-0.04127656,2.02604716,151.142,36280.0,16.83505081,01-02-2026,10:06,43016
1555.5607443,205.0,21.78,0.00011759,0.94082532,2.70137968,77400.0,0.00011487,-0.05535712,2.56277718,66.73800000000003,14235.0,23.53382828,01-02-2026,10:06,34142
1365.74014487,325.0,32.30799999999999,0.00016081,0.91093745,3.6931886,77600.0,0.00015046,-0.07590103,3.2747885,165.3930000000003,9981.0,33.5954215,01-02-2026,10:06,25602
1180.68705789,353.0,29.662999999999982,0.0002028,0.88771832,4.3734596,77800.0,0.00019726,-0.10556687,4.18480406,152.30200000000002,25686.0,48.36803889,01-02-2026,10:06,17280
1002.30614647,1524.0,87.28800000000004,0.00025312,0.85091926,5.32342008,78000.0,0.00025292,-0.16800635,5.75750469,411.2980000000003,247285.0,91.23066853,01-02-2026,10:06,9386
833.05696046,980.0,47.11300000000005,0.0003173,0.79472857,6.51707257,78200.0,0.00031419,-0.19785634,6.37662589,140.80400000000023,55901.0,100.80910884,01-02-2026,10:06,4447
676.11401773,5538.0,107.07800000000012,0.00037301,0.73427845,7.51951228,78400.0,0.00037586,-0.2632633,7.48374148,1176.1659999999856,22999.0,143.70085374,01-02-2026,10:06,2268
533.96813923,10726.0,92.87299999999996,0.00042454,0.65639309,8.4337176,78600.0,0.00042861,-0.34196091,8.41843966,59.443000000000055,8957.0,201.66110803,01-02-2026,10:06,1184
409.19863536,13969.0,98.35500000000005,0.00046052,0.56209551,9.03247839,78800.0,0.00046538,-0.43785722,9.0323415,766.7919999999967,18852.0,276.91485685,01-02-2026,10:06,843
302.99737216,17495.0,174.92199999999988,0.00047148,0.4754226,9.12828587,79000.0,0.00047514,-0.52480172,9.12796741,123.88500000000008,10199.0,370.75255072,01-02-2026,10:06,816
216.30518219,10565.0,119.142,0.0004529,0.37534878,8.69341818,79200.0,0.0004598,-0.61937698,8.73324622,591.0589999999979,3005.0,483.91579078,01-02-2026,10:06,1445
148.08395827,16718.0,80.74400000000003,0.00041067,0.28763601,7.81533376,79400.0,0.00041841,-0.70897829,7.86030537,17.689999999999998,2050.0,615.47662587,01-02-2026,10:06,2276
97.46594458,71834.0,136.46300000000005,0.00035489,0.21515797,6.70124194,79600.0,0.00035657,-0.78788857,6.64567186,674.450999999999,1783.0,765.01090731,01-02-2026,10:06,3521
62.08032076,22597.0,79.98600000000002,0.0002852,0.15158189,5.38276842,79800.0,0.00027906,-0.86279398,5.03196407,7.1229999999999976,79.0,927.658653,01-02-2026,10:06,6681
